input_1,input_2,input_3,input_4,input_5,input_6,input_7,input_8,input_9,input_10,input_11,input_12,input_13,input_14,input_15,output
1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0
1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1
1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0
1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0
1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1
1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0
1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1
1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1
1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0
1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0
1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1
1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0
1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1
1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0
1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1
1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1
1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0
1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1
1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0
1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1
1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1
1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1
1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0
1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0
1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1
1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1
1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0
1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1
1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0
1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0
1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1
1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1
1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1
1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1
1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1
1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0
1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1
1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1
1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1
1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0
1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0
1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1
1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1
1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0
1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1
1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0
1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0
1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1
1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1
1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1
1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1
1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1
1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0
1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0
1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1
1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1
1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0
1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1
1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0
1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0
1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1
1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0
1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1
1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1
1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0
1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1
1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0
1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0
1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1
1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1
1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0
1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0
1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1
1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0
1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1
1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1
1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0
1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1
1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1
1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1
1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1
1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0
1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1
1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1
1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1
1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0
1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1
1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1
1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0
1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1
1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0
1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0
1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1
1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1
1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1
1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1
1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0
1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1
1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1
1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0
1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1
1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1
1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1
1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0
1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0
1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1
1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0
1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1
1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1
1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0
1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0
1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1
1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1
1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1
1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0
1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1
1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0
1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1
1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0
1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0
1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1
1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1
1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1
1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0
1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1
1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0
1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1
1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1
1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0
1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0
1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1
1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0
1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,1
1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1
1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0
1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0
1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1
1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1
1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0
1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1
1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0
1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0
1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1
1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1
1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0
1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0
1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1
1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0
1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1
1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1
1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0
1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1
1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0
1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0
1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,1
1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0
1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1
1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1
1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0
1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0
1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1
1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1
1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0
1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1
1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0
1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0
1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1
1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1
1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0
1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0
1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1
1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1
1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0
1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1
1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1
1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0
1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0
1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0
1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1
1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1
1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1
1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0
1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0
1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1
1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1
1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0
1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1
1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0
1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0
1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1
1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1
1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0
1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1
1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0
1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1
1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1
1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0
1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1
1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0
1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0
1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0
1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1
1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1
1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1
1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1
1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0
1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,1
1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1
1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0
1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0
1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1
1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0
1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1
1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1
1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0
1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1
1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0
1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1
1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1
1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1
1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0
1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0
1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1
1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1
1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0
1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1
1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0
1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0
1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1
1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1
1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1
1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0
1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0
1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1
1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0
1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1
1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1
1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0
1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0
1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1
1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1
1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0
1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1
1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0
1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0
1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1
1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1
1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0
1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0
1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1
1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0
1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1
1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1
1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0
1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1
1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0
1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1
1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0
1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1
1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1
1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0
1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0
1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1
1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1
1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0
1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1
1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0
1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0
1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1
1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1
1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1
1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1
1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1
1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0
1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1
1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1
1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0
1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1
1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0
1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0
1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1
1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1
1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1
1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0
1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1
1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0
1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0
1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1
1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1
1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0
1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0
1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1
1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0
1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1
1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1
1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0
1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0
1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1
1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1
1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0
1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1
1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0
1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0
1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1
1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1
1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0
1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0
1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1
1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0
1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1
1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1
1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0
1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1
1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0
1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0
1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1
1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0
1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1
1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1
1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0
1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0
1,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1
1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1
1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0
1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1
1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0
1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0
1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1
1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
